,text,topic_label,sentiment,stockmarket
81728, قدیم هر هفته سه,economics,0,0
50289," RT @R_Yefimovich: ابراهیم رئیسی: 

اگر طالبان دست از ماجراجویی برندارد، قسم میخورم محسن رضایی را بعنوان وزیر اقتصاد طالبان منصوب میکنیم تا… ابراهیم رئیسی: 

اگر طالبان دست از ماجراجویی برندارد، قسم میخورم محسن رضایی را بعنوان وزیر اقتصاد طالبان منصوب میکنیم تا اقتصاد افغانستان را با خاک یکسان کند. https://t.co/UwaPtBgl1Z",economics,0,0
95906," RT @adelrezapour: @Khandoozi_se خاندوزی امروز در مجلس:
 از وقتی دولت جدید  سر کار اومده شاخص #بورس ۳۰۰ هزار واحد رشد داشته .
جناب وزیر اقتص… @Khandoozi_se خاندوزی امروز در مجلس:
 از وقتی دولت جدید  سر کار اومده شاخص #بورس ۳۰۰ هزار واحد رشد داشته .
جناب وزیر اقتصاد سهامداران از زمان سرکار آمدن شما حداقل ۳۰ درصد ضرر کردند
نمونه عینی:
امروز و هم اکنون 366 نماد منفی هستند و شاخص کل 14 هزار واحد مثبت است
@boorsbaaz",economics,-1,1
78981," #استیضاح_خاندوزی

استیضاح خاندوزی صحت ندارد

موسوی نایب رئیس اول کمیسیون اقتصادی مجلس: 

🔹استیضاح خاندوزی صحت ندارد و سوال از وزیر اقتصاد در خصوص وضعیت بورس در کمیسیون اقتصادی مطرح می شود.

این افراد همه سرشون تو یه اخوره ",economics,0,0
78209," RT @Leilan93226934: تابلوی بورس نماینده ی وضعیت اقتصادی و تولیدی کشور است.
شما با تولید و سرمایه ی مردمی که خود دعوتشان کردید،چه می کنید؟؟؟… تابلوی بورس نماینده ی وضعیت اقتصادی و تولیدی کشور است.
شما با تولید و سرمایه ی مردمی که خود دعوتشان کردید،چه می کنید؟؟؟؟
#استیضاح_وزیر_ناکارآمد
#استیضاح_خاندوزی 
 #نمره_صفر_به_عملکرد_خاندوزی 
#امنیت_سرمایه_گذاری   #بورس_دغدغه_مردم
#وقت_عمل
#بورس_را_دریابید",economics,-1,1
63367, RT @IranIntlbrk: محسن رضایی، معاون اقتصادی ابراهیم رئیسی، بدون اشاره به جزییات گفت که دولت «جراحی در اقتصاد کشور» را به عنوان یک اصل دنبال… محسن رضایی، معاون اقتصادی ابراهیم رئیسی، بدون اشاره به جزییات گفت که دولت «جراحی در اقتصاد کشور» را به عنوان یک اصل دنبال می,economics,0,0
91826, یکی به نوید خاندوزی #بتا سهم که نوشته اونایی که چهارشنبه فروختن صبر میکردن شنبه ۵ درصد بالاتر میفروختن بگه آرتیست بعد فیلم کی بودی تووووووو!😎 ,economics,0,1
96072," .
آقای دکتر خاندوزی چرا دروغ میگویید؟!

#بورس 
@Khandoozi_se https://t.co/rHsROXl3aq ",economics,-1,1
45147, RT @rajabi_meisam: تو چند ساعت ۶ میلیارد دلار خسارت! حالا حساب کن بابت #فیلترینگ و عدم توسعه اینترنت و جدیدا هم #طرح_صیانت در ایران سالانه… تو چند ساعت ۶ میلیارد دلار خسارت! حالا حساب کن بابت #فیلترینگ و عدم توسعه اینترنت و جدیدا هم #طرح_صیانت در ایران سالانه چقدر #خسارت میخوریم! https://t.co/YnMA1RHrb6,economics,-1,1
86495," سردار سرتیپ پاسدار احمد وحیدی وزير كشور: اگر به اسلام دل بدهیم، ظرف ۱۰ سال جزء ۱۰ اقتصاد برتر دنیا خواهیم شد
بعد از ٤٣ سال از شورش کور ۵۷ دولت نظاميان وعده رفاه با دل دادن به اسلام به مردم ایران می",economics,0,1
77758, #رییسی_بورس_را_دریاب  ، ابراهیم رئیسی: آقایون  بانکها ، من به همه بانکهای محترم استان میگم هم به سراسر کشور ، به هیچ عنوان نباید هیچ بانکی ، که بانک میخواهد تملک کنه ، موجب تعطیلی بانک شود ، بورس هم همینطور ,economics,0,1
59305," ✅رئیس جدید سازمان بورس هم از حلقه امام صادقی ها انتخاب شد

مجید عشقت رئیس جدید سازمان بورس شد. عشقی دانش آموخته دانشگاه امام صادق و از مدیران شرکت",economics,0,1
97459, خاندوزی : بانک ها سوداگری نکنند https://t.co/3Jp00YLOu2خاندوزی-بانک-ها-سوداگری-نکنند/ ,economics,0,0
97604, @Khandoozi_se آقای خاندوزی لال شدی؟  یا مردی؟ صدای ضجه مردم بی پناه و مظلوم رو نمی شنوی؟ ,economics,0,0
92005, رئیسی توی این مدت ۶ تا سفر استانی رفته اما خاندوزی حتی ساختمون سازمان بورس رو هم ندیده😒 ,economics,-1,1
81030, @hamidrasaee مشکل شما و جناب رئیسی همینه که سرمایه مردم رو با شاخص می,economics,0,0
92159," @HamzeGhalebi احمد توکلی
احسان خاندوزی ",economics,0,0
48128, محسن رضایی: برخی دانش را در قالب مقالات خارج می,economics,0,0
81041," مردم : قیصر قیصر اقتصاد 🤠 که میگفتن همین بود ؟
رئیسی : کدوم قیصر ؟
مردم :قیصر آق خاندوز 🤪
#رييسي #خاندوزی #استیضاح_خاندوزی #استیضاح_وزیر_ناکارآمد https://t.co/F4FFx2SbGt ",economics,0,1
92593," جلسه مسوولان استقلال با وزرای ورزش، دادگستری و امور اقتصادی و دارایی
به گزارش ایرنا از وزارت ورزش و جوانان؛ سه",economics,0,0
82559," آقای رئیسی بورس را دریابید
#استیضاح_خاندوزی #بورس #رئیسی https://t.co/7jfgt9JZK8 ",economics,0,0
88260," #پاسارگاد می تواند از گردشگری ، سالانه میلیون ها دلار تولید کند .
#پاسارگاد می تواند با کشاورزی ، سالانه میلیون ها شلغم تولیدکند.
اینکه کدام بهتراست دیگر با جناب #ضرغامی است. ",economics,-1,0
96655," جلسه وزیر اقتصاد با ۳۰ هلدینگ و حقوقی بازار سرمایه
حدود ۳۰ هلدینگ و حقوقی بزرگ بازار سرمایه از صبح امروز در ساختمان وزارت اقتصاد گرد هم جمع شده",economics,0,0
48612,در دولت سیزدهم، تصمیم جدی بر جراحی,economics,0,0
54333," ابراهیم رئیسی: تورم را کنترل کردیم، وضعیت تامین کالاهای اساسی بسیار مطلوب است
گفت",economics,0,0
49054," @ab56147509 محسن رضایی را قبول ندارم ولی وقتی داره میگن این بودجه تورم زاست ،از یک منبعی داره نقل میکنه و یک جایی گفته تورم زاست
توهین؟خودت وقتی در پاسخ سوال دادن میپیچونی که کسی جز تو نفهمیدراه را باز میکنه برای حرفای خوب شنیدن ",economics,-1,0
65639, اعتبر رئيس الجمهورية الاسلامية #الايرانية آية الله ابراهيم رئيسي الدبلوماسية #الاقتصادية بانها اساس الحكومة الثالثة عشرة، مؤكدا على تعزيز دور البلاد في اقتصاد المنطقة والعالمhttps://t.co/k0Bv23AgiS https://t.co/QvBf1V9T02 ,economics,0,0
8778," ⭕️ چهل نفر با زن و زنبیل رفتن وین برای رفع تحریم مذاکره کنن،
برا ملت از اونجا دلار سی تومنی کادو آوردن...
خسته نباشید دلاوران!

#مذاکرات_وین ",economics,0,0
77668, طبق قانون اصلاح موادی از قانون مالیات,economics,0,0
95775, @Tok15089402 @HSelahvarzi نهادهای امنیتی گزارش محرمانه ای به رئیس جمهور از این بابت ارائه دادند و ایشان هم بشدت آقای خاندوزی را مواخذه نموده است.  کم و بیش در رسانه ها هم آمده است. ,economics,0,0
82221, @behnamsamadi_ir خاندوزی خودش خوبه دور و بریاش بدن ,economics,0,0
92614," RT @vaayand: 3/3
#بانک_آینده جهت پنهان کردن این رسوایی بانکی #علی_انصاری و به منظور کاهش زیان انباشته و شناسایی سود کاغذی،زمین ۲۰۸ میلیاری… 3/3
#بانک_آینده جهت پنهان کردن این رسوایی بانکی #علی_انصاری و به منظور کاهش زیان انباشته و شناسایی سود کاغذی،زمین ۲۰۸ میلیاری را در فاصله کمتر از یک سال در سال ۹۹ با ۵۰۰٪ ارزش گذاری صوری به مبلغ ۱۲۵۰ میلیارد تومان تملیک وجز وثایق تملیکی اعلام می کند.
آقای خاندوزی ازشنبه چه خبر؟! https://t.co/zcgyOAJaW4",economics,0,0
97595, @Khandoozi_se خیلی جالبه آقای خاندوزی، اعتقاد به لطف خدا دارید شما!!!!! سرمایه های مردم تو بورس نابود شد، فقط یه خواهشی دارم،هر کاری میخواهید انجام بدید،پای خدا و اسلام و مذهب رو پیش نکشید، مردم خیلی وقته از مسئولین دلسوز این نظام قطع امید کردن. ,economics,-1,1
85053, ریسک سرمایه,economics,-1,0
96411,"مجوز افزایش سرمایه دانا در تاریخ 28 مهرماه 1400 توسط سازمان بورس صادر شده ولی شرکت نسبت به آگهی مجمع اقدامی ننموده است.هدف بزخری سهام بینوایان عدالت  دیگر سهامداران خرد مظلوم......بازده#شرکت_بیمه _دانا کمتر از 2 درصد فروش است!
 معاونت بیمه ای وزارت اقتصاد کجا ایستاده است؟ سلام و احترام 
جناب آقای دکتر خاندوزی
 معاونت بیمه ای وزارت متبوع آیا نظارت و رسیدگی خواهد کرد؟؟؟؟
یا در قبال مدیران و هیات مدیره شرکت های داری سهام عدالت منفعل عمل خواهد کرد؟؟
@Khandoozi_se @mb_ghalibaf https://t.co/cMd80Y1Txt ",economics,0,1
